"fdc_id","data_type","description","food_category_id","publication_date"
"174439","sr_legacy_food","Lamb, New Zealand, imported, kidney, cooked, soaked and fried","17","2019-04-01"
"174440","sr_legacy_food","Lamb, New Zealand, imported, flap, boneless, separable lean only, cooked, braised","17","2019-04-01"
"174441","sr_legacy_food","Lamb, New Zealand, imported, flap, boneless, separable lean only, raw","17","2019-04-01"
"174442","sr_legacy_food","Lamb, New Zealand, imported, kidney, raw","17","2019-04-01"
"174443","sr_legacy_food","Lamb, New Zealand, imported, heart, cooked, soaked and simmered","17","2019-04-01"
"174444","sr_legacy_food","Lamb, New Zealand, imported, heart, raw","17","2019-04-01"
"174445","sr_legacy_food","Lamb, New Zealand, imported, sweetbread, cooked, soaked and simmered","17","2019-04-01"
"174446","sr_legacy_food","Lamb, New Zealand, imported, sweetbread, raw","17","2019-04-01"
"174447","sr_legacy_food","Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, cooked, slow roasted","17","2019-04-01"
"174448","sr_legacy_food","Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean only, raw","17","2019-04-01"
"174449","sr_legacy_food","Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, cooked, braised","17","2019-04-01"
"174450","sr_legacy_food","Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, raw","17","2019-04-01"
"174451","sr_legacy_food","Lamb, New Zealand, imported, loin, boneless, separable lean only, cooked, fast roasted","17","2019-04-01"
"174452","sr_legacy_food","Lamb, New Zealand, imported, loin, boneless, separable lean only, raw","17","2019-04-01"
"174453","sr_legacy_food","Lamb, New Zealand, imported, hind-shank, separable lean only, cooked, braised","17","2019-04-01"
"174454","sr_legacy_food","Lamb, New Zealand, imported, hind-shank, separable lean only, raw","17","2019-04-01"
"174455","sr_legacy_food","Lamb, New Zealand, imported, neck chops, separable lean only, raw","17","2019-04-01"
"174456","sr_legacy_food","Lamb, New Zealand, imported, rack - fully frenched, separable lean only, raw","17","2019-04-01"
"174457","sr_legacy_food","Lamb, New Zealand, imported, loin chop, separable lean only, cooked, fast fried","17","2019-04-01"
"174458","sr_legacy_food","Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted","17","2019-04-01"
"174459","sr_legacy_food","Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, cooked, fast fried","17","2019-04-01"
"174460","sr_legacy_food","Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean and fat, cooked, fast fried","17","2019-04-01"
"174461","sr_legacy_food","Lamb, New Zealand, imported, loin chop, separable lean and fat, cooked, fast fried","17","2019-04-01"
"174462","sr_legacy_food","Lamb, New Zealand, imported, loin saddle, separable lean and fat, cooked, fast roasted","17","2019-04-01"
"174463","sr_legacy_food","Lamb, New Zealand, imported, loin saddle, separable lean and fat, raw","17","2019-04-01"
"174464","sr_legacy_food","Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, raw","17","2019-04-01"
"174465","sr_legacy_food","Chicken, capons, giblets, raw","5","2019-04-01"
"174466","sr_legacy_food","Chicken, capons, giblets, cooked, simmered","5","2019-04-01"
"174467","sr_legacy_food","Duck, domesticated, liver, raw","5","2019-04-01"
"174468","sr_legacy_food","Duck, wild, meat and skin, raw","5","2019-04-01"
"174469","sr_legacy_food","Duck, wild, breast, meat only, raw","5","2019-04-01"
"174470","sr_legacy_food","Goose, domesticated, meat and skin, raw","5","2019-04-01"
"174471","sr_legacy_food","Guinea hen, meat only, raw","5","2019-04-01"
"174472","sr_legacy_food","Pheasant, raw, meat and skin","5","2019-04-01"
"174473","sr_legacy_food","Pheasant, raw, meat only","5","2019-04-01"
"174474","sr_legacy_food","Pheasant, breast, meat only, raw","5","2019-04-01"
"174475","sr_legacy_food","Squab, (pigeon), meat and skin, raw","5","2019-04-01"
"174476","sr_legacy_food","Emu, fan fillet, raw","5","2019-04-01"
"174477","sr_legacy_food","Emu, fan fillet, cooked, broiled","5","2019-04-01"
"174478","sr_legacy_food","Emu, flat fillet, raw","5","2019-04-01"
"174479","sr_legacy_food","Emu, full rump, raw","5","2019-04-01"
"174480","sr_legacy_food","Emu, top loin, cooked, broiled","5","2019-04-01"
"174481","sr_legacy_food","Ostrich, ground, raw","5","2019-04-01"
"174482","sr_legacy_food","Ostrich, ground, cooked, pan-broiled","5","2019-04-01"
"174483","sr_legacy_food","Ostrich, fan, raw","5","2019-04-01"
"174484","sr_legacy_food","Ostrich, outside leg, raw","5","2019-04-01"
"174485","sr_legacy_food","Ostrich, outside strip, raw","5","2019-04-01"
"174486","sr_legacy_food","Ostrich, outside strip, cooked","5","2019-04-01"
"174487","sr_legacy_food","Ostrich, oyster, raw","5","2019-04-01"
"174488","sr_legacy_food","Ostrich, tip trimmed, cooked","5","2019-04-01"
"174489","sr_legacy_food","Ostrich, top loin, raw","5","2019-04-01"
"174490","sr_legacy_food","Ostrich, top loin, cooked","5","2019-04-01"
"174491","sr_legacy_food","Chicken, liver, all classes, cooked, pan-fried","5","2019-04-01"
"174492","sr_legacy_food","Turkey, ground, 93% lean, 7% fat, patties, broiled","5","2019-04-01"
"174493","sr_legacy_food","Turkey, ground, 85% lean, 15% fat, raw","5","2019-04-01"
"174494","sr_legacy_food","Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles","5","2019-04-01"
"174495","sr_legacy_food","Turkey, ground, 85% lean, 15% fat, patties, broiled","5","2019-04-01"
"174496","sr_legacy_food","Chicken, skin (drumsticks and thighs), cooked, roasted","5","2019-04-01"
"174497","sr_legacy_food","Chicken, broilers or fryers, dark meat, drumstick, meat and skin, cooked, braised","5","2019-04-01"
"174498","sr_legacy_food","Chicken, broilers or fryers, dark meat, thigh, meat and skin, cooked, braised","5","2019-04-01"
"174499","sr_legacy_food","Chicken, dark meat, drumstick, meat only, with added solution, raw","5","2019-04-01"
"174500","sr_legacy_food","Chicken, dark meat, thigh, meat only, with added solution, cooked, roasted","5","2019-04-01"
"174501","sr_legacy_food","Chicken, skin (drumsticks and thighs), with added solution, cooked, braised","5","2019-04-01"
"174502","sr_legacy_food","Chicken, skin (drumsticks and thighs), with added solution, raw","5","2019-04-01"
"174503","sr_legacy_food","Chicken, skin (drumsticks and thighs), with added solution, cooked, roasted","5","2019-04-01"
"174504","sr_legacy_food","Chicken, dark meat, drumstick, meat and skin, with added solution, cooked, braised","5","2019-04-01"
"174505","sr_legacy_food","Chicken, dark meat, thigh, meat and skin, with added solution, cooked, roasted","5","2019-04-01"
"174506","sr_legacy_food","Chicken, broiler, rotisserie, BBQ, back meat only","5","2019-04-01"
"174507","sr_legacy_food","Turkey, dark meat from whole, meat only, with added solution, raw","5","2019-04-01"
"174508","sr_legacy_food","Turkey, dark meat, meat only, with added solution, cooked, roasted","5","2019-04-01"
"174509","sr_legacy_food","Turkey, dark meat from whole, meat and skin, with added solution, raw","5","2019-04-01"
"174510","sr_legacy_food","Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted","5","2019-04-01"
"174511","sr_legacy_food","Turkey from whole, light meat, meat and skin, with added solution, raw","5","2019-04-01"
"174512","sr_legacy_food","Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted","5","2019-04-01"
"174513","sr_legacy_food","Turkey, retail parts, breast, meat only, with added solution, raw","5","2019-04-01"
"174514","sr_legacy_food","Turkey, retail parts, breast, meat only, with added solution, cooked, roasted","5","2019-04-01"
"174515","sr_legacy_food","Turkey, retail parts, breast, meat only, raw","5","2019-04-01"
"174516","sr_legacy_food","Turkey, retail parts, breast, meat only, cooked, roasted","5","2019-04-01"
"174517","sr_legacy_food","Turkey, retail parts, wing, meat only, raw","5","2019-04-01"
"174518","sr_legacy_food","Turkey, retail parts, thigh, meat only, raw","5","2019-04-01"
"174519","sr_legacy_food","Turkey, breast, from whole bird, meat only, with added solution, roasted","5","2019-04-01"
"174520","sr_legacy_food","Turkey, back, from whole bird, meat only, with added solution, raw","5","2019-04-01"
"174521","sr_legacy_food","Turkey, back, from whole bird, meat only, with added solution, roasted","5","2019-04-01"
"174522","sr_legacy_food","Soup, chicken mushroom, canned, condensed","6","2019-04-01"
"174523","sr_legacy_food","Sauce, barbecue","6","2019-04-01"
"174524","sr_legacy_food","Sauce, salsa, ready-to-serve","6","2019-04-01"
"174525","sr_legacy_food","Sauce, homemade, white, medium","6","2019-04-01"
"174526","sr_legacy_food","Sauce, homemade, white, thick","6","2019-04-01"
"174527","sr_legacy_food","Sauce, ready-to-serve, pepper or hot","6","2019-04-01"
"174528","sr_legacy_food","Sauce, ready-to-serve, pepper, TABASCO","6","2019-04-01"
"174529","sr_legacy_food","Sauce, oyster, ready-to-serve","6","2019-04-01"
"174530","sr_legacy_food","Soup, minestrone, canned, reduced sodium, ready-to-serve","6","2019-04-01"
"174531","sr_legacy_food","Sauce, fish, ready-to-serve","6","2019-04-01"
"174532","sr_legacy_food","Soup, shark fin, restaurant-prepared","6","2019-04-01"
"174533","sr_legacy_food","Soup, bean & ham, canned, reduced sodium, prepared with water or ready-to-serve","6","2019-04-01"
"174534","sr_legacy_food","Split pea soup, canned, reduced sodium, prepared with water or ready-to serve","6","2019-04-01"
"174535","sr_legacy_food","Split pea with ham soup, canned, reduced sodium, prepared with water or ready-to-serve","6","2019-04-01"
"174536","sr_legacy_food","Soup, chicken broth, ready-to-serve","6","2019-04-01"
"174537","sr_legacy_food","Soup, cream of chicken, canned, prepared with equal volume milk","6","2019-04-01"
"174538","sr_legacy_food","Soup, vegetable, canned, low sodium, condensed","6","2019-04-01"
"174539","sr_legacy_food","Soup, clam chowder, new england, canned, prepared with equal volume low fat (2%) milk","6","2019-04-01"
"174540","sr_legacy_food","Soup, cream of mushroom, canned, prepared with equal volume low fat (2%) milk","6","2019-04-01"
"174541","sr_legacy_food","Soup, cream of onion, canned, prepared with equal volume milk","6","2019-04-01"
"174542","sr_legacy_food","Sauce, white, thin, prepared-from-recipe, with butter","6","2019-04-01"
"174543","sr_legacy_food","Sauce, sweet and sour, prepared-from-recipe","6","2019-04-01"
"174544","sr_legacy_food","Sauce, barbecue, KRAFT, original","6","2019-04-01"
"174545","sr_legacy_food","Soup, HEALTHY CHOICE Chicken Noodle Soup, canned","6","2019-04-01"
"174546","sr_legacy_food","Soup, tomato, canned, prepared with equal volume low fat (2%) milk","6","2019-04-01"
"174547","sr_legacy_food","CAMPBELL'S, Tomato Soup, condensed","6","2019-04-01"
"174548","sr_legacy_food","CAMPBELL'S CHUNKY, Classic Chicken Noodle Soup","6","2019-04-01"
"174549","sr_legacy_food","Soup, cream of asparagus, canned, prepared with equal volume water","6","2019-04-01"
"174550","sr_legacy_food","Soup, cheese, canned, prepared with equal volume water","6","2019-04-01"
"174551","sr_legacy_food","Soup, chicken broth, canned, prepared with equal volume water","6","2019-04-01"
"174552","sr_legacy_food","CAMPBELL'S CHUNKY, Hearty Beef Barley Soup","6","2019-04-01"
"174553","sr_legacy_food","Soup, cream of chicken, canned, prepared with equal volume water","6","2019-04-01"
"174554","sr_legacy_food","Soup, clam chowder, manhattan, canned, prepared with equal volume water","6","2019-04-01"
"174555","sr_legacy_food","Soup, clam chowder, new england, canned, prepared with equal volume water","6","2019-04-01"
"174556","sr_legacy_food","CAMPBELL'S CHUNKY, New England Clam Chowder","6","2019-04-01"
"174557","sr_legacy_food","Soup, beef broth, bouillon, consomme, prepared with equal volume water","6","2019-04-01"
"174558","sr_legacy_food","Soup, mushroom with beef stock, canned, prepared with equal volume water","6","2019-04-01"
"174559","sr_legacy_food","Soup, cream of onion, canned, prepared with equal volume water","6","2019-04-01"
"174560","sr_legacy_food","Soup, oyster stew, canned, prepared with equal volume water","6","2019-04-01"
"174561","sr_legacy_food","Soup, pea, green, canned, prepared with equal volume water","6","2019-04-01"
"174562","sr_legacy_food","Soup, turkey noodle, canned, prepared with equal volume water","6","2019-04-01"
"174563","sr_legacy_food","Soup, turkey vegetable, canned, prepared with equal volume water","6","2019-04-01"
"174564","sr_legacy_food","Soup, vegetarian vegetable, canned, prepared with equal volume water","6","2019-04-01"
"174565","sr_legacy_food","Soup, vegetable beef, canned, prepared with equal volume water","6","2019-04-01"
"174566","sr_legacy_food","Soup, chicken broth cubes, dry, prepared with water","6","2019-04-01"
"174567","sr_legacy_food","Soup, cream of chicken, dry, mix, prepared with water","6","2019-04-01"
"174568","sr_legacy_food","Soup, onion, dry, mix, prepared with water","6","2019-04-01"
"174569","sr_legacy_food","Soup, tomato, dry, mix, prepared with water","6","2019-04-01"
"174570","sr_legacy_food","Roast beef, deli style, prepackaged, sliced","7","2019-04-01"
"174571","sr_legacy_food","Luncheon meat, pork, canned","7","2019-04-01"
"174572","sr_legacy_food","Turkey breast, low salt, prepackaged or deli, luncheon meat","7","2019-04-01"
"174573","sr_legacy_food","Mortadella, beef, pork","7","2019-04-01"
"174574","sr_legacy_food","Peppered loaf, pork, beef","7","2019-04-01"
"174575","sr_legacy_food","Pepperoni, beef and pork, sliced","7","2019-04-01"
"174576","sr_legacy_food","Pickle and pimiento loaf, pork","7","2019-04-01"
"174577","sr_legacy_food","Polish sausage, pork","7","2019-04-01"
"174578","sr_legacy_food","Pork sausage, link/patty, cooked, pan-fried","7","2019-04-01"
"174579","sr_legacy_food","Sausage, pork and beef, fresh, cooked","7","2019-04-01"
"174580","sr_legacy_food","Sausage, turkey, reduced fat, brown and serve, cooked","7","2019-04-01"
"174581","sr_legacy_food","Poultry salad sandwich spread","7","2019-04-01"
"174582","sr_legacy_food","Salami, dry or hard, pork, beef","7","2019-04-01"
"174583","sr_legacy_food","Sandwich spread, pork, beef","7","2019-04-01"
"174584","sr_legacy_food","Sausage, smoked link sausage, pork","7","2019-04-01"
"174585","sr_legacy_food","Sausage, smoked link sausage, pork and beef","7","2019-04-01"
"174586","sr_legacy_food","Sausage, Italian, pork, mild, cooked, pan-fried","7","2019-04-01"
"174587","sr_legacy_food","Luncheon sausage, pork and beef","7","2019-04-01"
"174588","sr_legacy_food","Sausage, New england brand, pork, beef","7","2019-04-01"
"174589","sr_legacy_food","Oscar Mayer, Bologna (beef)","7","2019-04-01"
"174590","sr_legacy_food","Oscar Mayer, Smokies Sausage Little Cheese (pork, turkey)","7","2019-04-01"
"174591","sr_legacy_food","Oscar Mayer, Wieners (beef franks)","7","2019-04-01"
"174592","sr_legacy_food","Bacon, turkey, unprepared","7","2019-04-01"
"174593","sr_legacy_food","Hormel Pillow Pak Sliced Turkey Pepperoni","7","2019-04-01"
"174594","sr_legacy_food","Luncheon meat, pork and chicken, minced, canned, includes Spam Lite","7","2019-04-01"
"174595","sr_legacy_food","Bratwurst, veal, cooked","7","2019-04-01"
"174596","sr_legacy_food","Liverwurst spread","7","2019-04-01"
"174597","sr_legacy_food","Roast beef spread","7","2019-04-01"
"174598","sr_legacy_food","Salami, pork, beef, less sodium","7","2019-04-01"
"174599","sr_legacy_food","Sausage, summer, pork and beef, sticks, with cheddar cheese","7","2019-04-01"
"174600","sr_legacy_food","Sausage, turkey, breakfast links, mild, raw","7","2019-04-01"
"174601","sr_legacy_food","Swisswurst, pork and beef, with swiss cheese, smoked","7","2019-04-01"
"174602","sr_legacy_food","Bacon and beef sticks","7","2019-04-01"
"174603","sr_legacy_food","Salami, Italian, pork","7","2019-04-01"
"174604","sr_legacy_food","Sausage, Italian, turkey, smoked","7","2019-04-01"
"174605","sr_legacy_food","Sausage, chicken, beef, pork, skinless, smoked","7","2019-04-01"
"174606","sr_legacy_food","Sausage, turkey, hot, smoked","7","2019-04-01"
"174607","sr_legacy_food","Kielbasa, Polish, turkey and beef, smoked","7","2019-04-01"
"174608","sr_legacy_food","Chicken breast, roll, oven-roasted","7","2019-04-01"
"174609","sr_legacy_food","Bologna, pork and turkey, lite","7","2019-04-01"
"174610","sr_legacy_food","Bologna, pork, turkey and beef","7","2019-04-01"
"174611","sr_legacy_food","Ham, honey, smoked, cooked","7","2019-04-01"
"174612","sr_legacy_food","Turkey, breast, smoked, lemon pepper flavor, 97% fat-free","7","2019-04-01"
"174613","sr_legacy_food","Turkey, white, rotisserie, deli cut","7","2019-04-01"
"174614","sr_legacy_food","Frankfurter, beef, heated","7","2019-04-01"
"174615","sr_legacy_food","Frankfurter, meat, heated","7","2019-04-01"
"174616","sr_legacy_food","Sausage, breakfast sausage, beef, pre-cooked, unprepared","7","2019-04-01"
"174617","sr_legacy_food","Sausage, turkey, fresh, raw","7","2019-04-01"
"174618","sr_legacy_food","Sausage, beef, fresh, cooked","7","2019-04-01"
"174619","sr_legacy_food","Cereals ready-to-eat, MALT-O-MEAL, COCO-ROOS","8","2019-04-01"
"174620","sr_legacy_food","Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE","8","2019-04-01"
"174621","sr_legacy_food","Cereals ready-to-eat, QUAKER, HONEY GRAHAM OH!S","8","2019-04-01"
"174622","sr_legacy_food","Cereals ready-to-eat, QUAKER, Oatmeal Squares","8","2019-04-01"
"174623","sr_legacy_food","Cereals ready-to-eat, QUAKER, Oatmeal Squares, cinnamon","8","2019-04-01"
"174624","sr_legacy_food","Cereals, QUAKER, Instant Oatmeal, fruit and cream variety, dry","8","2019-04-01"
"174625","sr_legacy_food","Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry","8","2019-04-01"
"174626","sr_legacy_food","Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, dry","8","2019-04-01"
"174627","sr_legacy_food","Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, prepared with water, no salt","8","2019-04-01"
"174628","sr_legacy_food","Cereals ready-to-eat, Post, Waffle Crisp","8","2019-04-01"
"174629","sr_legacy_food","Cereals, QUAKER, hominy grits, white, quick, dry","8","2019-04-01"
"174630","sr_legacy_food","Cereals, QUAKER, hominy grits, white, regular, dry","8","2019-04-01"
"174631","sr_legacy_food","Cereals ready-to-eat, MALT-O-MEAL, COLOSSAL CRUNCH","8","2019-04-01"
"174632","sr_legacy_food","Cereals ready-to-eat, QUAKER, MOTHER'S Cinnamon Oat Crunch","8","2019-04-01"
"174633","sr_legacy_food","Cereals ready-to-eat, QUAKER, MOTHER'S GRAHAM BUMPERS","8","2019-04-01"
"174634","sr_legacy_food","Cereals ready-to-eat, QUAKER, MOTHER'S COCOA BUMPERS","8","2019-04-01"
"174635","sr_legacy_food","Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Toasted Wheat Bran","8","2019-04-01"
"174636","sr_legacy_food","Cereals, QUAKER, Instant Oatmeal, Cinnamon-Spice, dry","8","2019-04-01"
"174637","sr_legacy_food","Cereals, QUAKER, Instant Oatmeal, DINOSAUR EGGS, Brown Sugar, dry","8","2019-04-01"
"174638","sr_legacy_food","Cereals, QUAKER, Instant Oatmeal, Banana Bread, dry","8","2019-04-01"
"174639","sr_legacy_food","Cereals ready-to-eat, UNCLE SAM CEREAL","8","2019-04-01"
"174640","sr_legacy_food","Cereals, QUAKER, Quick Oats with Iron, Dry","8","2019-04-01"
"174641","sr_legacy_food","Cereals, QUAKER, Whole Wheat Natural Cereal, dry","8","2019-04-01"
"174642","sr_legacy_food","Cereals ready-to-eat, MALT-O-MEAL, Honey BUZZERS","8","2019-04-01"
"174643","sr_legacy_food","Cereals ready-to-eat, MALT-O-MEAL, GOLDEN PUFFS","8","2019-04-01"
"174644","sr_legacy_food","Cereals ready-to-eat, MOM'S BEST, Honey Nut TOASTY O'S","8","2019-04-01"
"174645","sr_legacy_food","Cereals ready-to-eat, MALT-O-MEAL, Apple ZINGS","8","2019-04-01"
"174646","sr_legacy_food","Cereals ready-to-eat, MALT-O-MEAL, CINNAMON TOASTERS","8","2019-04-01"
"174647","sr_legacy_food","Cereals ready-to-eat, MALT-O-MEAL, Cocoa DYNO-BITES","8","2019-04-01"
"174648","sr_legacy_food","Cereals ready-to-eat, RALSTON Corn Flakes","8","2019-04-01"
"174649","sr_legacy_food","Cereals ready-to-eat, RALSTON Crispy Hexagons","8","2019-04-01"
"174650","sr_legacy_food","Milk and cereal bar","23","2019-04-01"
"174651","sr_legacy_food","Cereals, MALT-O-MEAL, original, plain, prepared with water, without salt","8","2019-04-01"
"174652","sr_legacy_food","Cereals ready-to-eat, QUAKER, Christmas Crunch","8","2019-04-01"
"174653","sr_legacy_food","Cereals ready-to-eat, POST SELECTS Maple Pecan Crunch","8","2019-04-01"
"174654","sr_legacy_food","Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS, Pumpkin Granola","8","2019-04-01"
"174655","sr_legacy_food","Cereals, CREAM OF WHEAT, 2 1/2 minute cook time, dry","8","2019-04-01"
"174656","sr_legacy_food","Incaparina, dry mix (corn and soy flours), unprepared","8","2019-04-01"
"174657","sr_legacy_food","Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S Halloween Crunch","8","2019-04-01"
"174658","sr_legacy_food","Cereals ready-to-eat, QUAKER, Natural Granola Apple Cranberry Almond","8","2019-04-01"
"174659","sr_legacy_food","Cereals ready-to-eat, QUAKER, Maple Brown Sugar LIFE Cereal","8","2019-04-01"
"174660","sr_legacy_food","Cereals, QUAKER, Instant Oatmeal Organic, Regular","8","2019-04-01"
"174661","sr_legacy_food","Cereals, QUAKER, Instant Oatmeal, fruit and cream, variety of flavors, reduced sugar","8","2019-04-01"
"174662","sr_legacy_food","Cereals, QUAKER, Instant Oatmeal, Apple and Cinnamon, reduced sugar","8","2019-04-01"
"174663","sr_legacy_food","Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches","8","2019-04-01"
"174664","sr_legacy_food","Cereals ready-to-eat, MALT-O-MEAL, CHOCOLATE MARSHMALLOW MATEYS","8","2019-04-01"
"174665","sr_legacy_food","Figs, dried, uncooked","9","2019-04-01"
"174666","sr_legacy_food","Figs, dried, stewed","9","2019-04-01"
"174667","sr_legacy_food","Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, water pack, solids and liquids","9","2019-04-01"
"174668","sr_legacy_food","Fruit cocktail, (peach and pineapple and pear and grape and cherry), canned, juice pack, solids and liquids","9","2019-04-01"
"174669","sr_legacy_food","Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, water pack, solids and liquids","9","2019-04-01"
"174670","sr_legacy_food","Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, juice pack, solids and liquids","9","2019-04-01"
"174671","sr_legacy_food","Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, light syrup, solids and liquids","9","2019-04-01"
"174672","sr_legacy_food","Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids","9","2019-04-01"
"174673","sr_legacy_food","Grapefruit, raw, pink and red, all areas","9","2019-04-01"
"174674","sr_legacy_food","Grapefruit, raw, pink and red, California and Arizona","9","2019-04-01"
"174675","sr_legacy_food","Grapefruit, raw, pink and red, Florida","9","2019-04-01"
"174676","sr_legacy_food","Grapefruit, raw, white, all areas","9","2019-04-01"
"174677","sr_legacy_food","Grapefruit, raw, white, California","9","2019-04-01"
"174678","sr_legacy_food","Grapefruit juice, white, canned or bottled, unsweetened","9","2019-04-01"
"174679","sr_legacy_food","Grapefruit juice, white, canned, sweetened","9","2019-04-01"
"174680","sr_legacy_food","Grapefruit juice, white, frozen concentrate, unsweetened, undiluted","9","2019-04-01"
"174681","sr_legacy_food","Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water","9","2019-04-01"
"174682","sr_legacy_food","Grapes, american type (slip skin), raw","9","2019-04-01"
"174683","sr_legacy_food","Grapes, red or green (European type, such as Thompson seedless), raw","9","2019-04-01"
"174684","sr_legacy_food","Grapes, canned, thompson seedless, water pack, solids and liquids","9","2019-04-01"
"174685","sr_legacy_food","Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids","9","2019-04-01"
"174686","sr_legacy_food","Guava sauce, cooked","9","2019-04-01"
"174687","sr_legacy_food","Jackfruit, raw","9","2019-04-01"
"174688","sr_legacy_food","Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled","13","2019-04-01"
"174689","sr_legacy_food","Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled","13","2019-04-01"
"174690","sr_legacy_food","Beef, top loin filet, boneless, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled","13","2019-04-01"
"174691","sr_legacy_food","Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw","13","2019-04-01"
"174692","sr_legacy_food","Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, select, raw","13","2019-04-01"
"174693","sr_legacy_food","Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled","13","2019-04-01"
"174694","sr_legacy_food","Beef, loin, top sirloin filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled","13","2019-04-01"
"174695","sr_legacy_food","Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw","13","2019-04-01"
"174696","sr_legacy_food","Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw","13","2019-04-01"
"174697","sr_legacy_food","Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw","13","2019-04-01"
"174698","sr_legacy_food","Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw","13","2019-04-01"
"174699","sr_legacy_food","Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw","13","2019-04-01"
"174700","sr_legacy_food","Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, raw","13","2019-04-01"
"174701","sr_legacy_food","Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled","13","2019-04-01"
"174702","sr_legacy_food","Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled","13","2019-04-01"
"174703","sr_legacy_food","Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled","13","2019-04-01"
"174704","sr_legacy_food","Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled","13","2019-04-01"
"174705","sr_legacy_food","Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled","13","2019-04-01"
"174706","sr_legacy_food","Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","13","2019-04-01"
"174707","sr_legacy_food","Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw","13","2019-04-01"
"174708","sr_legacy_food","Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted","13","2019-04-01"
"174709","sr_legacy_food","Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted","13","2019-04-01"
"174710","sr_legacy_food","Beef, top loin petite roast, boneless, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted","13","2019-04-01"
"174711","sr_legacy_food","Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, all grades, raw","13","2019-04-01"
"174712","sr_legacy_food","Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled","13","2019-04-01"
"174713","sr_legacy_food","Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled","13","2019-04-01"
"174714","sr_legacy_food","Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled","13","2019-04-01"
"174715","sr_legacy_food","Beef, New Zealand, imported, bolar blade, separable lean only, cooked, fast roasted","13","2019-04-01"
